date,open,high,low,close
2023-12-14,24830.37,24889.69,24484.15,24546.85
2023-12-15,24550.01,24553.61,24341.73,24507.01
2023-12-18,24508.94,24822.23,24381.82,24604.92
2023-12-19,24603.33,24906.82,24554.63,24831.05
2023-12-20,24807.55,24878.13,24485.39,24656.03
2023-12-21,24726.18,25059.45,24679.26,25019.16
2023-12-22,24984.97,25059.11,24938.04,24968.02
2023-12-25,24960.79,25029.93,24871.82,24975.86
2023-12-26,24968.17,25046.8,24681.81,24812.94
2023-12-27,24825.37,25040.59,24155.73,24263.52
2023-12-28,24316.88,24545.83,24270.77,24479.68
2023-12-29,24524.47,24688.62,24500.12,24663.44
2024-01-01,24674.74,24741.25,24522.54,24610.65
2024-01-02,24607.62,24775.79,24519.77,24638.94
2024-01-03,24485.36,24777.28,24357.64,24772.13
2024-01-04,24720.25,24778.15,24379.6,24421.66
2024-01-05,24384.94,24534.81,24285.9,24312.42
2024-01-08,24410.17,24668.56,24383.89,24508.21
2024-01-09,24500.85,24504.83,24162.52,24231.96
2024-01-10,24396.64,24441.05,24309.45,24311.8
2024-01-11,24258.5,24441.91,23902.12,24014.54
2024-01-12,23988.28,24384.44,23904.97,24133.06
2024-01-15,24149.54,24187.61,24098.38,24137.38
2024-01-16,24103.85,24272.72,23731.68,23784.07
2024-01-17,23783.2,24122.03,23660.85,24059.68
2024-01-18,24023.68,24123.21,23834.04,23905.59
2024-01-19,23913.78,23969.94,23628.03,23735.5
2024-01-22,23697.74,23822.4,23602.52,23792.8
2024-01-23,23797.96,24186.39,23640.93,24064.86
2024-01-24,24100.28,24199.29,23787.1,23847.27
2024-01-25,23774.75,24084.37,23599.58,23873.49
2024-01-26,23878.8,24041.11,23844.04,23982.78
2024-01-29,23891.01,24212.71,23699.87,24152.82
2024-01-30,24115.01,24436.38,24103.78,24205.61
2024-01-31,24286.3,24316.14,24104.7,24134.26
2024-02-01,24223.26,24299.1,23922.69,23958.62
2024-02-02,23865.59,24135.14,23821.82,23990.5
2024-02-05,24060.93,24073.29,23704.74,23760.94
2024-02-06,23673.54,23747.74,23113.82,23125.94
2024-02-07,23086.32,23323.14,23081.6,23233.51
2024-02-08,23300.82,23509.11,23274.17,23444.9
2024-02-09,23453.74,23505.45,22928.96,22939.06
2024-02-12,22920.2,22987.88,22712.47,22732.97
2024-02-13,22678.92,23010.23,22509.29,22878.15
2024-02-14,22947.63,23386.61,22858.67,23339.33
2024-02-15,23340.46,23396.02,23265.05,23355.96
2024-02-16,23392.76,23435.93,23138.53,23207.81
2024-02-19,23202.48,23365.99,23066.24,23179.7
2024-02-20,23157.58,23571.12,23090.56,23494.91
2024-02-21,23482.71,23514.48,23250.49,23363.99
2024-02-22,23363.31,23387.62,23070.16,23200.18
2024-02-23,23317.73,23366.85,23086.1,23106.52
2024-02-26,23109.94,23118.88,22876.63,22911.12
2024-02-27,22888.66,23065.76,22728.09,22949.53
2024-02-28,22977.62,23355.62,22937.45,23316.59
2024-02-29,23402.06,23475.83,23380.18,23399.95
2024-03-01,23334.9,23367.32,23277.35,23356.26
2024-03-04,23304.19,23321.64,23229.4,23303.97
2024-03-05,23331.43,23439.46,22939.78,22974.13
2024-03-06,22999.8,23009.73,22333.53,22431.27
2024-03-07,22404.82,22508.71,22300.4,22471.63
2024-03-08,22399.7,22542.05,22397.85,22471.84
2024-03-11,22451.01,22546.67,22318.28,22392.36
2024-03-12,22324.82,22533.34,22284.55,22444.2
2024-03-13,22378.76,22815.57,22141.21,22804.08
2024-03-14,22858.33,22934.04,22658.97,22724.12
2024-03-15,22659.77,23109.98,22653.66,22983.91
2024-03-18,23009.27,23095.1,22933.32,23020.4
2024-03-19,23043.17,23191.94,22715.84,22721.37
2024-03-20,22765.39,22972.08,22748.81,22931.41
2024-03-21,22946.51,22975.2,22619.66,22798.85
2024-03-22,22851.51,23228.25,22786.84,23217.98
2024-03-25,23110.92,23624.17,23004.02,23468.25
2024-03-26,23587.53,23787.48,23257.41,23381.32
2024-03-27,23419.53,23774.62,23359.63,23678.27
2024-03-28,23649.06,23748.16,23618.35,23705.69
2024-03-29,23648.72,23951.89,23629.41,23909.81
2024-04-01,23822.75,24073.69,23664.53,24031.97
2024-04-02,24012.73,24189.04,23775.14,23852.85
2024-04-03,23808.6,23829.02,23704.15,23720.47
2024-04-04,23804.05,23981.23,23695.06,23964.81
2024-04-05,23942.34,24060.02,23881.44,23901.45
2024-04-08,23986.05,24105.83,23628.24,23822.75
2024-04-09,23845.58,23859.23,23526.57,23620.89
2024-04-10,23633.63,23740.24,23560.03,23727.87
2024-04-11,23674.61,24212.42,23525.6,24207.32
2024-04-12,24223.67,24289.14,23821.21,23976.73
2024-04-15,23912.48,24118.98,23895.49,23994.59
2024-04-16,23927.53,24463.63,23885.78,24329.47
2024-04-17,24358.62,24513.45,24197.9,24323.72
2024-04-18,24355.32,24507.22,24205.12,24440.52
2024-04-19,24436.79,24482.39,24167.73,24208.88
2024-04-22,24174.72,24389.78,23923.25,24319.6
2024-04-23,24389.15,24486.52,24268.69,24289.15
2024-04-24,24282.16,24635.36,24278.05,24529.1
2024-04-25,24515.44,24931.7,24310.16,24818.66
2024-04-26,24770.46,25489.8,24662.82,25446.56
2024-04-29,25472.09,25679.2,25348.65,25599.52
2024-04-30,25594.39,25696.47,25427.4,25691.7
2024-05-01,25654.03,25822.76,25589.03,25752.21
2024-05-02,25813.83,25998.32,25652.66,25679.66
2024-05-03,25566.97,25846.17,25318.19,25775.22
2024-05-06,25744.7,25927.07,25654.27,25716.64
2024-05-07,25684.18,25851.22,25616.44,25770.9
2024-05-08,25814.82,26107.73,25708.01,26107.22
2024-05-09,26157.42,26277.64,25808.9,25873.44
2024-05-10,25926.92,26221.68,25910.63,26167.12
2024-05-13,26157.82,26614.32,25976.23,26508.49
2024-05-14,26573.36,26648.01,26464.01,26492.59
2024-05-15,26453.87,26481.03,25927.54,25980.11
2024-05-16,26046.57,26108.1,25667.41,25844.66
2024-05-17,25903.54,26226.52,25870.41,26176.84
2024-05-20,26204.03,26292.25,26086.19,26184.69
2024-05-21,26194.47,26294.47,25885.46,25951.99
2024-05-22,25939.72,26229.12,25801.49,25841.83
2024-05-23,25803.89,26109.14,25803.27,26061.35
2024-05-24,25980.37,26224.43,25947.46,26209.86
2024-05-27,26163.87,26169.08,25986.98,26164.24
2024-05-28,26168.2,26217.46,26055.31,26087.16
2024-05-29,26128.32,26250.12,25995.72,26004.19
2024-05-30,26061.16,26070.03,25719.66,25791.82
2024-05-31,25771.56,26230.02,25659.7,26202.04
2024-06-03,26202.11,26272.72,25984.85,26135.84
2024-06-04,26060.84,26522.4,25967.77,26451.8
2024-06-05,26545.26,26900.27,26518.72,26848.64
2024-06-06,26833.03,27176.54,26819.14,27117.1
2024-06-07,27076.17,27109.64,26926.9,27020.66
2024-06-10,27021.4,27155.5,26844.74,27137.93
2024-06-11,27105.51,27165.36,26968.99,27145.73
2024-06-12,27243.73,27295.46,26901.49,26928.8
2024-06-13,26903.33,27224.64,26803.49,27025.4
2024-06-14,27030.89,27050.46,26673.1,26739.78
2024-06-17,26729.34,27134.08,26692.84,27055.51
2024-06-18,27191.07,27225.59,26935.92,26950.89
2024-06-19,26996.54,27077.87,26859.1,27016.1
2024-06-20,26930.78,27146.69,26897.25,27102.49
2024-06-21,27110.68,27324.48,26903.85,27050.22
2024-06-24,27072.63,27336.86,26897.95,27214.63
2024-06-25,27174.32,27445.45,26982.46,27106.76
2024-06-26,27091.23,27468.9,27028.78,27344.95
2024-06-27,27479.69,27491.66,26910.54,27013.31
2024-06-28,26959.96,27242.11,26861.4,27059.54
2024-07-01,27089.09,27625.46,26904.21,27574.09
2024-07-02,27476.78,27611.97,27269.43,27328.78
2024-07-03,27309.3,27469.37,27162.99,27168.33
2024-07-04,27157.85,27453.43,27039.81,27314.67
2024-07-05,27252.58,27514.75,27208.94,27375.18
2024-07-08,27384.11,27559.36,27306.67,27480.2
2024-07-09,27464.65,27738.08,27409.16,27621.76
2024-07-10,27720.73,27851.44,27627.15,27802.26
2024-07-11,27702.91,28434.95,27614.93,28109.82
2024-07-12,28093.16,28262.71,28065.4,28233.44
2024-07-15,28337.35,28439.2,28133.71,28183.69
2024-07-16,28113.86,28513.78,28019.56,28378.01
2024-07-17,28418.1,28916.65,28384.04,28906.97
2024-07-18,29004.4,29210.71,28811.7,28885.66
2024-07-19,28941.69,28969.02,28478.73,28635.66
2024-07-22,28579.54,29084.45,28433.94,28951.71
2024-07-23,29012.75,29052.91,28807.42,28933.72
2024-07-24,28930.36,29002.27,28337.18,28360.4
2024-07-25,28300.46,28702.08,28156.11,28603.16
2024-07-26,28744.68,28775.04,28354.18,28473.52
2024-07-29,28454.82,28479.33,28437.92,28463.86
2024-07-30,28490.66,28609.5,28402.1,28568.02
2024-07-31,28579.3,28889.14,28553.33,28634.26
2024-08-01,28639.22,28905.21,28597.81,28841.73
2024-08-02,28854.62,28918.83,28719.72,28738.11
2024-08-05,28776.96,28900.79,28758.93,28892.69
2024-08-06,28723.8,28968.73,28592.68,28836.79
2024-08-07,28849.26,29201.58,28835.6,29053.79
2024-08-08,29103.08,29314.11,29086.8,29238.3
2024-08-09,29271.86,29300.66,28447.14,28463.34
2024-08-12,28485.6,28766.21,28431.74,28600.71
2024-08-13,28613.18,28815.06,28451.13,28714.28
2024-08-14,28633.47,29295.35,28590.93,29096.78
2024-08-15,29045.53,29671.33,28849.91,29542.63
2024-08-16,29599.46,29696.67,29495.09,29509.02
2024-08-19,29385.11,29665.06,29356.9,29461.97
2024-08-20,29448.25,29533.93,29372.02,29380.04
2024-08-21,29370.92,29675.04,29274.3,29389.8
2024-08-22,29351.65,29398.4,29195.38,29320.85
2024-08-23,29230.52,29732.62,29137.51,29558.56
2024-08-26,29606.57,29632.21,28923.1,29125.57
2024-08-27,29248.02,29297.43,28836.12,28851.91
2024-08-28,28831.19,29066.97,28446.51,28577.0
2024-08-29,28516.55,28912.72,28428.62,28849.64
2024-08-30,28868.93,29390.03,28713.48,29334.88
2024-09-02,29288.39,29340.36,29262.02,29321.07
2024-09-03,29213.19,29322.98,29066.98,29289.44
2024-09-04,29370.06,29588.28,29115.9,29323.95
2024-09-05,29419.47,29684.9,29231.12,29662.97
2024-09-06,29639.54,29702.48,29276.34,29419.35
2024-09-09,29465.0,29561.61,29333.35,29500.9
2024-09-10,29373.21,29838.84,29311.04,29789.36
2024-09-11,29730.56,30088.48,29652.56,29946.19
2024-09-12,30057.38,30116.89,29909.75,30015.36
2024-09-13,30033.31,30393.3,29989.54,30316.26
2024-09-16,30439.05,30548.83,29521.85,29566.94
2024-09-17,29472.77,29929.42,29332.26,29772.29
2024-09-18,29754.27,29795.99,29586.3,29604.12
2024-09-19,29634.95,29756.44,28975.5,29111.45
2024-09-20,29158.66,29377.27,29101.42,29267.51
2024-09-23,29223.66,29801.34,29140.05,29665.17
2024-09-24,29668.46,29676.93,29468.03,29641.96
2024-09-25,29653.34,29936.79,29610.62,29925.49
2024-09-26,29934.96,30660.26,29795.86,30400.56
2024-09-27,30402.92,30812.56,30188.44,30796.52
2024-09-30,30849.68,31447.44,30732.58,31293.6
2024-10-01,31371.39,31734.11,31321.0,31530.08
2024-10-02,31500.16,31687.77,31461.34,31568.84
2024-10-03,31615.11,31680.03,31092.98,31110.62
2024-10-04,30982.84,31241.89,30788.89,31054.39
2024-10-07,31077.67,31107.28,30818.18,30823.83
2024-10-08,30828.07,31606.3,30787.62,31478.9
2024-10-09,31539.9,31699.51,31389.9,31442.84
2024-10-10,31344.71,31593.81,31112.42,31495.71
2024-10-11,31450.41,31688.92,31272.29,31676.6
2024-10-14,31643.22,31727.0,31542.66,31706.01
2024-10-15,31814.56,32317.78,31637.4,32234.55
2024-10-16,32216.4,32330.56,32029.98,32061.99
2024-10-17,31987.76,32198.25,31584.76,32137.58
2024-10-18,32208.64,32222.15,31794.98,31929.36
2024-10-21,31869.88,31967.23,31540.12,31549.85
2024-10-22,31555.39,31718.64,31345.71,31384.19
2024-10-23,31375.11,31583.0,31212.8,31389.39
2024-10-24,31302.38,31324.38,31134.46,31278.45
2024-10-25,31312.96,31350.87,31054.61,31090.51
2024-10-28,31132.55,31235.52,30664.33,30695.93
2024-10-29,30637.69,30803.3,30530.0,30687.66
2024-10-30,30592.88,30798.1,30214.8,30270.03
2024-10-31,30288.77,30589.56,30205.94,30503.94
2024-11-01,30475.88,30559.59,30371.81,30543.46
2024-11-04,30478.25,30597.45,29995.45,30141.23
2024-11-05,30165.22,30260.92,29963.83,30068.8
2024-11-06,30024.43,30258.67,29788.0,29871.26
2024-11-07,29969.61,30043.86,29743.36,29976.95
2024-11-08,29975.53,30408.08,29930.18,30374.72
2024-11-11,30323.24,30363.69,29687.06,29856.65
2024-11-12,29869.9,30069.96,29817.63,29904.54
2024-11-13,29859.66,30250.13,29764.85,29874.74
2024-11-14,29904.26,30243.15,29654.24,30080.37
2024-11-15,30040.99,30172.45,29972.29,30156.58
2024-11-18,30068.35,30120.24,29889.99,29958.51
2024-11-19,29847.36,29973.47,29785.95,29883.74
2024-11-20,29775.37,29851.24,29641.48,29675.11
2024-11-21,29660.05,30190.02,29475.57,29993.84
2024-11-22,29969.93,30150.42,29929.92,30015.36
2024-11-25,30069.76,30608.6,30033.62,30575.21
2024-11-26,30556.89,30697.39,30398.8,30573.46
2024-11-27,30599.26,30615.98,30357.26,30385.16
2024-11-28,30471.94,30529.99,29786.6,29969.1
2024-11-29,29943.98,30103.95,29399.13,29478.02
2024-12-02,29444.84,29633.82,28969.45,29055.04
2024-12-03,29018.0,29237.74,29002.96,29143.5
2024-12-04,29238.77,29338.15,29058.79,29299.04
2024-12-05,29288.1,29327.13,28724.27,28879.44
2024-12-06,28913.28,29305.81,28783.46,29139.74
2024-12-09,29196.43,29267.28,29019.14,29022.01
2024-12-10,29014.47,29080.16,28959.57,29077.29
2024-12-11,29017.73,29691.69,28959.28,29538.88
2024-12-12,29588.24,29898.64,29456.3,29805.63
2024-12-13,29876.14,30014.49,29727.68,29745.44
2024-12-16,29806.06,29821.18,29373.11,29511.23
2024-12-17,29495.2,29645.91,28888.86,28932.17
2024-12-18,28943.64,29254.84,28642.36,28751.06
2024-12-19,28736.57,28820.58,28692.2,28708.56
2024-12-20,28698.07,28798.2,28403.39,28456.69
2024-12-23,28444.5,28597.59,28362.31,28436.08
2024-12-24,28541.94,28573.44,28326.64,28471.42
2024-12-25,28478.0,28566.93,27562.85,27591.93
2024-12-26,27515.4,27618.98,27496.46,27606.67
2024-12-27,27609.19,27927.53,27592.72,27779.72
2024-12-30,27674.49,28106.61,27598.04,27713.73
2024-12-31,27767.43,27934.5,27592.02,27619.11
2025-01-01,27575.22,27886.56,27405.73,27436.77
2025-01-02,27434.02,27458.04,27398.69,27425.36
2025-01-03,27410.58,27451.99,27391.93,27444.4
2025-01-06,27442.47,27661.81,27344.37,27642.93
2025-01-07,27675.8,27749.59,27635.52,27718.21
2025-01-08,27746.61,28007.13,27669.12,27983.41
2025-01-09,28053.4,28207.46,27937.66,28073.91
2025-01-10,28111.44,28308.35,27861.82,27926.32
2025-01-13,27949.38,28170.05,27845.52,28036.34
2025-01-14,28099.82,28140.93,27620.17,27749.28
2025-01-15,27809.57,28042.01,27659.15,27792.1
2025-01-16,27807.35,27996.12,27680.48,27797.71
2025-01-17,27877.04,27937.43,27678.55,27757.41
2025-01-20,27755.85,27831.34,27553.38,27738.03
2025-01-21,27750.97,27912.44,27192.16,27263.21
2025-01-22,27266.95,27432.71,27063.26,27136.22
2025-01-23,27154.72,27254.89,27094.33,27174.05
2025-01-24,27063.64,27278.94,26958.93,27229.17
2025-01-27,27212.34,27224.44,26864.87,26979.95
2025-01-28,26995.88,27473.59,26920.35,27318.65
2025-01-29,27241.23,27399.8,27062.95,27109.96
2025-01-30,27069.66,27421.49,26979.21,27373.56
2025-01-31,27380.08,27578.65,27331.75,27498.46
2025-02-03,27514.44,27536.33,27212.56,27345.16
2025-02-04,27330.07,27929.35,27048.34,27822.09
2025-02-05,27831.8,27924.68,27466.8,27524.25
2025-02-06,27534.52,27803.98,27225.72,27778.67
2025-02-07,27719.6,28093.96,27418.13,28057.03
2025-02-10,28061.05,28135.26,27801.21,27894.18
2025-02-11,27927.55,28386.62,27748.19,28278.21
2025-02-12,28340.2,28362.52,28210.84,28226.04
2025-02-13,28232.51,28348.95,28106.3,28317.74
2025-02-14,28350.14,28445.43,28199.99,28402.13
2025-02-17,28385.55,28492.94,28379.53,28380.75
2025-02-18,28333.97,28720.93,28238.15,28613.78
2025-02-19,28607.17,28952.42,28525.68,28844.0
2025-02-20,28867.72,28980.12,28358.24,28385.99
2025-02-21,28418.19,28757.69,28414.38,28752.84
2025-02-24,28778.37,28810.66,27982.84,28082.76
2025-02-25,28159.77,28264.05,27815.03,28013.03
2025-02-26,27996.03,28512.3,27963.56,28286.64
2025-02-27,28326.66,28792.16,28282.78,28711.54
2025-02-28,28715.71,29020.75,28678.7,28854.56
2025-03-03,28830.46,29108.75,28649.69,28975.07
2025-03-04,28947.21,29086.15,28861.61,28931.2
2025-03-05,28998.82,29092.39,28835.63,28862.0
2025-03-06,28819.62,29166.41,28742.87,29090.42
2025-03-07,29152.39,29486.92,29022.36,29468.03
2025-03-10,29453.17,29890.3,29201.17,29874.64
2025-03-11,29862.9,29949.28,29715.33,29731.7
2025-03-12,29746.83,29804.48,29647.61,29688.29
2025-03-13,29731.68,29905.01,29056.65,29234.85
2025-03-14,29214.69,29486.93,29008.25,29028.05
2025-03-17,29026.03,29339.28,28878.06,29309.03
2025-03-18,29253.99,29885.55,29221.6,29775.24
2025-03-19,29730.59,29758.07,29439.7,29445.16
2025-03-20,29415.85,29546.78,29208.93,29295.89
2025-03-21,29304.1,29367.09,29288.49,29303.69
2025-03-24,29348.95,29447.51,29275.86,29396.53
2025-03-25,29434.88,29548.87,28967.41,29187.56
2025-03-26,29217.28,29425.57,29169.19,29319.87
2025-03-27,29287.75,29369.91,29083.4,29203.95
2025-03-28,29242.84,29509.75,29150.05,29215.03
2025-03-31,29187.77,29383.19,29000.74,29381.38
2025-04-01,29340.51,29405.02,29235.59,29398.32
2025-04-02,29468.73,29621.24,29186.89,29292.46
2025-04-03,29378.49,29423.35,28202.63,28218.15
2025-04-04,28232.05,28281.8,27831.21,28059.74
2025-04-07,28004.78,28456.05,27899.41,28454.78
2025-04-08,28431.27,28618.17,28414.78,28563.42
2025-04-09,28623.89,28796.78,28583.47,28762.94
2025-04-10,28721.96,28874.89,28023.56,28069.92
2025-04-11,28029.09,28086.27,27909.57,28067.54
2025-04-14,28114.84,28431.58,28073.93,28348.7
2025-04-15,28347.56,28481.07,28148.14,28353.68
2025-04-16,28457.31,28874.71,28414.84,28727.42
2025-04-17,28695.05,29079.64,28659.55,29036.63
2025-04-18,29002.77,29099.01,28887.06,29022.17
2025-04-21,28868.11,29311.67,28768.02,29160.25
2025-04-22,29245.67,29403.35,28640.89,28745.43
2025-04-23,28687.26,28822.8,28249.54,28455.68
2025-04-24,28422.49,28432.39,28037.5,28150.98
2025-04-25,28175.25,28277.11,28121.77,28203.57
2025-04-28,28127.99,28842.32,28124.03,28683.88
2025-04-29,28795.24,28805.88,27643.69,27661.64
2025-04-30,27608.28,27745.87,27436.13,27698.94
2025-05-01,27624.51,28242.98,27593.28,28159.49
2025-05-02,28135.69,28545.1,28092.3,28460.8
2025-05-05,28525.3,28613.54,28390.66,28597.04
2025-05-06,28655.97,29073.92,28599.27,28874.68
2025-05-07,28926.16,29067.41,28530.28,28720.6
2025-05-08,28827.69,28954.39,28633.7,28689.8
2025-05-09,28682.6,28836.02,28538.96,28576.84
2025-05-12,28602.47,28728.82,28053.99,28061.82
2025-05-13,27995.4,28038.47,27103.23,27250.67
2025-05-14,27171.22,27208.18,26853.9,26916.32
2025-05-15,26890.16,27026.63,26597.26,26958.32
2025-05-16,26991.07,27148.16,26907.35,27070.76
2025-05-19,27098.09,27273.33,27013.17,27248.51
2025-05-20,27353.64,27416.31,27137.37,27194.19
2025-05-21,27141.34,27279.24,27128.54,27134.79
2025-05-22,27103.67,27499.92,27030.02,27432.7
2025-05-23,27436.29,28052.05,27415.08,27959.48
2025-05-26,27910.73,27932.87,27635.77,27650.78
2025-05-27,27702.15,27820.2,27638.83,27795.19
2025-05-28,27848.9,27891.32,27516.35,27687.53
2025-05-29,27692.37,27807.27,27543.81,27674.1
2025-05-30,27642.18,28422.49,27621.64,28388.94
2025-06-02,28391.53,28410.81,27818.0,28003.06
2025-06-03,27946.93,28210.82,27899.0,28084.76
2025-06-04,28192.01,28340.86,28188.55,28223.71
2025-06-05,28289.37,28594.05,28234.44,28529.48
2025-06-06,28512.74,28621.54,28452.09,28570.64
2025-06-09,28468.92,28857.09,28359.64,28668.71
2025-06-10,28547.32,28578.72,28504.22,28577.55
2025-06-11,28567.38,28700.94,28493.69,28665.1
2025-06-12,28761.8,28841.2,28498.5,28587.04
2025-06-13,28627.57,29074.17,28532.16,28770.27
2025-06-16,28696.22,28747.63,28646.0,28684.76
2025-06-17,28705.29,28837.21,28681.78,28802.01
2025-06-18,28800.36,28855.12,28710.83,28808.9
2025-06-19,28747.27,29223.2,28733.32,29132.1
2025-06-20,29110.66,29262.18,29048.72,29132.98
2025-06-23,29099.63,29197.96,28643.75,28663.74
2025-06-24,28612.54,29026.51,28571.37,29022.55
2025-06-25,28992.79,29051.51,28675.41,28790.07
2025-06-26,28811.33,29008.3,28526.42,28627.53
2025-06-27,28657.1,28709.55,28380.39,28481.54
2025-06-30,28482.4,28940.34,28429.48,28868.74
2025-07-01,28917.68,28942.91,28150.69,28306.6
2025-07-02,28365.27,29188.51,28334.85,29173.47
2025-07-03,29147.64,29524.81,29120.87,29481.25
2025-07-04,29423.02,29744.21,29297.74,29558.75
2025-07-07,29581.31,29600.47,29427.05,29558.66
2025-07-08,29554.83,29753.76,29472.92,29653.82
2025-07-09,29628.01,29629.14,28652.34,28669.2
2025-07-10,28655.41,28755.38,28290.67,28471.24
2025-07-11,28507.17,28568.38,28437.18,28509.17
2025-07-14,28530.77,28699.8,28404.53,28680.7
2025-07-15,28605.43,28786.54,28581.79,28771.95
2025-07-16,28781.22,28958.19,28688.96,28703.16
2025-07-17,28745.82,28826.02,28622.68,28808.99
2025-07-18,28852.36,29173.15,28805.59,29134.31
2025-07-21,29162.68,29390.13,29140.44,29313.29
2025-07-22,29292.43,29335.56,28506.39,28524.76
2025-07-23,28485.25,28843.88,28457.96,28716.91
2025-07-24,28713.83,28762.07,27903.42,28091.2
2025-07-25,28208.63,28211.42,27969.91,28191.29
2025-07-28,28258.79,28665.33,28140.81,28579.44
2025-07-29,28586.39,29190.21,28556.51,29007.99
2025-07-30,29018.88,29271.31,28958.27,29137.07
2025-07-31,29064.85,29537.29,29016.71,29419.35
2025-08-01,29520.57,29589.89,29495.62,29547.96
2025-08-04,29499.39,29558.22,29203.63,29293.02
2025-08-05,29361.94,29518.33,28835.45,28928.55
2025-08-06,28976.49,29136.16,28767.55,28772.58
2025-08-07,28713.5,29042.91,28645.2,29022.97
2025-08-08,29027.89,29343.63,28869.37,29300.65
2025-08-11,29334.76,29481.63,29118.34,29458.24
2025-08-12,29412.06,29724.11,29179.46,29676.08
2025-08-13,29610.24,29868.6,29597.72,29836.56
2025-08-14,29866.74,29891.27,29642.12,29671.56
2025-08-15,29646.76,29813.29,29593.29,29808.28
2025-08-18,29896.07,30111.93,29878.83,30050.07
2025-08-19,30102.31,30455.0,29861.75,30280.63
2025-08-20,30352.04,30848.28,30306.95,30638.53
2025-08-21,30603.94,30909.24,30561.04,30860.19
2025-08-22,30925.03,31036.55,30869.06,30978.82
2025-08-25,31001.88,31381.45,30876.99,31309.82
2025-08-26,31417.75,31498.6,31197.28,31318.13
2025-08-27,31346.42,31422.44,30517.63,30593.99
2025-08-28,30488.51,30834.73,30486.4,30832.09
2025-08-29,30773.01,31096.95,30766.67,30983.18
2025-09-01,30933.05,31285.7,30857.37,31212.65
2025-09-02,31167.93,31435.91,30888.27,31281.58
2025-09-03,31213.39,31250.22,31171.31,31227.27
2025-09-04,31369.68,31461.76,31035.52,31152.6
2025-09-05,31093.63,31245.55,30529.25,30615.93
2025-09-08,30563.88,30721.89,30526.2,30693.53
2025-09-09,30759.28,30770.59,30679.14,30709.72
2025-09-10,30703.25,30863.44,30464.91,30489.25
2025-09-11,30493.08,30750.1,30302.26,30695.6
2025-09-12,30625.92,30989.61,30511.66,30984.73
2025-09-15,31088.98,31111.84,30445.82,30533.38
2025-09-16,30510.63,30638.33,30234.18,30329.75
2025-09-17,30459.42,30543.8,29982.02,30125.66
2025-09-18,30186.3,30224.71,29834.68,29874.7
2025-09-19,29969.59,30289.97,29802.43,30125.31
2025-09-22,30115.56,30123.2,30042.99,30085.7
2025-09-23,30233.77,30271.29,29959.94,30026.08
2025-09-24,30033.55,30150.19,29392.56,29478.1
2025-09-25,29469.43,29789.52,29345.1,29670.93
2025-09-26,29683.84,29970.99,29108.19,29340.64
2025-09-29,29258.13,29571.2,29165.0,29372.41
2025-09-30,29452.62,29491.18,29393.45,29464.69
2025-10-01,29416.35,30000.88,29282.64,29861.37
2025-10-02,29838.59,29874.61,29294.04,29509.56
2025-10-03,29568.71,29638.23,28539.96,28694.3
2025-10-06,28709.16,28759.57,28657.47,28759.02
2025-10-07,28592.05,29344.89,28557.46,29267.58
2025-10-08,29235.47,29653.78,29060.44,29627.51
2025-10-09,29622.92,29950.7,29601.02,29701.58
2025-10-10,29707.49,29805.56,29492.25,29579.18
2025-10-13,29492.68,29837.44,29318.81,29821.01
2025-10-14,29803.37,29887.79,29544.07,29563.19
2025-10-15,29550.17,29715.18,29540.98,29711.88
2025-10-16,29753.1,29953.15,29583.9,29869.53
2025-10-17,29879.55,30386.36,29777.01,30185.84
2025-10-20,30267.33,31304.56,30091.57,30999.32
2025-10-21,30968.92,31153.84,30935.39,31130.53
2025-10-22,31105.22,31119.34,30837.74,30997.16
2025-10-23,30898.64,31130.0,30747.92,31005.66
2025-10-24,31095.81,31177.84,30305.97,30507.41
2025-10-27,30566.95,30599.69,30028.06,30323.44
2025-10-28,30222.28,30301.84,30130.11,30221.98
2025-10-29,30268.1,30324.58,30060.37,30088.2
2025-10-30,30086.25,30173.48,30066.56,30147.1
2025-10-31,30145.29,30347.17,29904.32,29929.16
2025-11-03,29927.81,30383.31,29828.3,30263.49
2025-11-04,30275.83,30347.33,30257.87,30279.17
2025-11-05,30172.9,30414.52,30082.72,30292.13
2025-11-06,30305.99,30310.88,29998.7,30214.0
2025-11-07,30260.81,30453.95,30126.0,30273.95
2025-11-10,30355.39,30664.81,30216.58,30526.65
2025-11-11,30502.58,30672.84,30285.28,30293.17
2025-11-12,30320.33,30480.48,30074.42,30120.91
2025-11-13,30159.41,30238.24,29995.45,30050.08
2025-11-14,29976.25,29990.82,29643.82,29685.66
2025-11-17,29772.4,29772.7,29421.78,29471.94
2025-11-18,29417.0,29552.9,29204.1,29354.76
2025-11-19,29330.09,29857.83,29282.91,29613.57
2025-11-20,29635.17,29768.64,29505.78,29702.45
2025-11-21,29676.6,29846.55,29625.76,29772.19
2025-11-24,29653.46,30099.41,29588.1,30028.02
2025-11-25,29996.5,30053.13,29813.77,30004.54
2025-11-26,29992.51,30273.09,29819.64,30130.99
2025-11-27,30138.86,30204.09,30083.17,30117.14
2025-11-28,30099.3,30370.38,29992.45,30208.34
2025-12-01,30109.06,30266.46,30000.2,30057.95
2025-12-02,30042.86,30070.6,29174.93,29388.35
2025-12-03,29370.96,29445.47,29362.93,29366.23
2025-12-04,29528.49,30138.5,29443.73,29779.05
2025-12-05,29818.0,30146.84,29750.48,30056.32
2025-12-08,30052.71,30452.4,29916.61,30347.4
